date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:29	8030/8030	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:27%20GMT	https://www.classcentral.com/subject/cad	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/cad.a1.delayed	(from https://www.classcentral.com/)
20:29:29	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:28%20GMT	https://www.classcentral.com/subject/chemical-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
20:29:39	743979/743979	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:36%20GMT	https://www.classcentral.com/subject/aerospace-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/aerospace-engineering.html	(from https://www.classcentral.com/)
20:29:40	762044/762044	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:34%20GMT	https://www.classcentral.com/subject/energy-systems	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
20:29:42	776652/776652	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:40%20GMT	https://www.classcentral.com/subject/chemistry	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/chemistry.html	(from https://www.classcentral.com/)
20:29:42	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:41%20GMT	https://www.classcentral.com/subject/environmental-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/environmental-science	(from https://www.classcentral.com/)
20:29:42	781614/781614	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:40%20GMT	https://www.classcentral.com/subject/physics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
20:29:42	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:41%20GMT	https://www.classcentral.com/subject/astronomy	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/astronomy	(from https://www.classcentral.com/)
20:29:42	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:41%20GMT	https://www.classcentral.com/subject/biology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/biology	(from https://www.classcentral.com/)
20:29:43	8083/8083	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:42%20GMT	https://www.classcentral.com/subject/agriculture	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/agriculture.aa.delayed	(from https://www.classcentral.com/)
20:29:43	8130/8130	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:42%20GMT	https://www.classcentral.com/subject/materials-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/materials-science.ab.delayed	(from https://www.classcentral.com/)
20:29:44	8093/8093	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:42%20GMT	https://www.classcentral.com/subject/earth-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/earth-science.ac.delayed	(from https://www.classcentral.com/)
20:29:46	764151/764151	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:44%20GMT	https://www.classcentral.com/subject/applied-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
20:29:46	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:44%20GMT	https://www.classcentral.com/subject/forensic-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/forensic-science.ae.delayed	(from https://www.classcentral.com/)
20:29:46	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:45%20GMT	https://www.classcentral.com/subject/k12	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/k12	(from https://www.classcentral.com/)
20:29:46	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:45%20GMT	https://www.classcentral.com/subject/higher-education	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/higher-education.b0.delayed	(from https://www.classcentral.com/)
20:29:47	8011/8011	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:45%20GMT	https://www.classcentral.com/subject/stem	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/stem.b1.delayed	(from https://www.classcentral.com/)
20:29:47	8119/8119	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:46%20GMT	https://www.classcentral.com/subject/teacher-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/teacher-development.b2.delayed	(from https://www.classcentral.com/)
20:29:49	762408/762408	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:47%20GMT	https://www.classcentral.com/subject/course-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
20:29:49	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:47%20GMT	https://www.classcentral.com/subject/online-education	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/online-education.b4.delayed	(from https://www.classcentral.com/)
20:29:49	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:48%20GMT	https://www.classcentral.com/subject/test-prep	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
20:29:50	8070/8070	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:48%20GMT	https://www.classcentral.com/subject/pedagogy	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/pedagogy.b6.delayed	(from https://www.classcentral.com/)
20:29:58	770984/770984	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:55%20GMT	https://www.classcentral.com/subject/economics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/economics.html	(from https://www.classcentral.com/)
20:29:59	786416/786416	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:52%20GMT	https://www.classcentral.com/subject/sociology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
20:30:01	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:58%20GMT	https://www.classcentral.com/subject/anthropology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/anthropology	(from https://www.classcentral.com/)
20:30:01	808207/808207	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:58%20GMT	https://www.classcentral.com/subject/psychology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
20:30:02	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:59%20GMT	https://www.classcentral.com/subject/political-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/political-science	(from https://www.classcentral.com/)
20:30:05	786121/786121	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:01%20GMT	https://www.classcentral.com/subject/law	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
20:30:11	761497/761497	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:08%20GMT	https://www.classcentral.com/subject/human-rights	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
20:30:14	762898/762898	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:06%20GMT	https://www.classcentral.com/subject/urban-planning	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/urban-planning.html	(from https://www.classcentral.com/)
20:30:15	783656/783656	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:12%20GMT	https://www.classcentral.com/subject/sustainability	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
20:30:18	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:15%20GMT	https://www.classcentral.com/subject/archaeology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/archaeology	(from https://www.classcentral.com/)
20:30:21	747226/747226	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:17%20GMT	https://www.classcentral.com/subject/social-work	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
20:30:24	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:22%20GMT	https://www.classcentral.com/subject/digital-media	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/digital-media	(from https://www.classcentral.com/)
20:30:25	790715/790715	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:21%20GMT	https://www.classcentral.com/subject/music	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
20:30:27	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:25%20GMT	https://www.classcentral.com/subject/design-and-creativity	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/design-and-creativity	(from https://www.classcentral.com/)
20:30:28	782462/782462	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:25%20GMT	https://www.classcentral.com/subject/visual-arts	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
20:30:29	759812/759812	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:14%20GMT	https://www.classcentral.com/subject/governance	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/governance.html	(from https://www.classcentral.com/)
20:30:33	758922/758922	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:29%20GMT	https://www.classcentral.com/subject/bioinformatics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
20:30:34	765830/765830	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:31%20GMT	https://www.classcentral.com/subject/big-data	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
20:30:34	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:33%20GMT	https://www.classcentral.com/subject/data-mining	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/data-mining	(from https://www.classcentral.com/)
20:30:36	773450/773450	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:34%20GMT	https://www.classcentral.com/subject/data-analysis	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
20:30:36	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:35%20GMT	https://www.classcentral.com/subject/data-visualization	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/data-visualization.cb.delayed	(from https://www.classcentral.com/)
20:30:36	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:35%20GMT	https://www.classcentral.com/subject/jupyter	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/jupyter	(from https://www.classcentral.com/)
20:30:37	8116/8116	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:35%20GMT	https://www.classcentral.com/subject/mobile-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/mobile-development.cd.delayed	(from https://www.classcentral.com/)
20:30:37	8082/8082	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:36%20GMT	https://www.classcentral.com/subject/web-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/web-development.ce.delayed	(from https://www.classcentral.com/)
20:30:39	767565/767565	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:37%20GMT	https://www.classcentral.com/subject/databases	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
20:30:40	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:38%20GMT	https://www.classcentral.com/subject/game-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/game-development.d0.delayed	(from https://www.classcentral.com/)
20:30:43	816181/816181	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:40%20GMT	https://www.classcentral.com/subject/programming-languages	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/programming-languages.html	(from https://www.classcentral.com/)
20:30:47	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:44%20GMT	https://www.classcentral.com/subject/cloud-computing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/cloud-computing	(from https://www.classcentral.com/)
20:30:47	773589/773589	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:44%20GMT	https://www.classcentral.com/subject/software-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
20:30:52	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:30:49%20GMT	https://www.classcentral.com/subject/career-development	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
20:30:53	796884/796884	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:49%20GMT	https://www.classcentral.com/subject/communication-skills	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/communication-skills.html	(from https://www.classcentral.com/)
20:30:58	827048/827048	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:54%20GMT	https://www.classcentral.com/subject/self-improvement	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/self-improvement.html	(from https://www.classcentral.com/)
20:30:59	761806/761806	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:55%20GMT	https://www.classcentral.com/subject/presentation-skills	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
20:31:03	741628/741628	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:30:59%20GMT	https://www.classcentral.com/subject/resilience	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
20:31:03	780766/780766	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:00%20GMT	https://www.classcentral.com/subject/cybersecurity	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
20:31:03	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:01%20GMT	https://www.classcentral.com/subject/network-security	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/network-security	(from https://www.classcentral.com/)
20:31:05	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:02%20GMT	https://www.classcentral.com/subject/ethical-hacking	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/ethical-hacking	(from https://www.classcentral.com/)
20:31:08	743281/743281	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:04%20GMT	https://www.classcentral.com/subject/digital-forensics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/digital-forensics.html	(from https://www.classcentral.com/)
20:31:12	708122/708122	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:09%20GMT	https://www.classcentral.com/subject/reverse-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/reverse-engineering.html	(from https://www.classcentral.com/)
20:31:14	751822/751822	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:10%20GMT	https://www.classcentral.com/subject/pentesting	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
20:31:16	7842/7842	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:15%20GMT	https://www.classcentral.com/subject/devsecops	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/devsecops	(from https://www.classcentral.com/)
20:31:17	727611/727611	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:14%20GMT	https://www.classcentral.com/subject/malware-analysis	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
20:31:18	7822/7822	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:15%20GMT	https://www.classcentral.com/subject/osint	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
20:31:20	741436/741436	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:17%20GMT	https://www.classcentral.com/subject/threat-intelligence	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/threat-intelligence.html	(from https://www.classcentral.com/)
20:31:21	8153/8153	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:19%20GMT	https://www.classcentral.com/subject/infosec-certifications	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/infosec-certifications.e3.delayed	(from https://www.classcentral.com/)
20:31:21	7835/7835	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:19%20GMT	https://www.classcentral.com/subject/red-team	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/red-team	(from https://www.classcentral.com/)
20:31:23	632323/632323	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:21%20GMT	https://www.classcentral.com/subject/blue-team	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
20:31:23	53341/53341	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:13:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
20:31:23	2816/2816	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2010:31:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
20:31:23	192866/192866	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:05:59%20GMT	https://www.classcentral.com/report/2022-year-in-review/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
20:31:23	144007/144007	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:06:03%20GMT	https://www.classcentral.com/report/author/dhawal/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
20:31:24	138269/138269	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:06:05%20GMT	https://www.classcentral.com/report/review-science-of-well-being/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/review-science-of-well-being/index.html	(from https://www.classcentral.com/)
20:31:24	189691/189691	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:06:08%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
20:31:24	162345/162345	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:06:11%20GMT	https://www.classcentral.com/report/best-ocaml-courses/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/best-ocaml-courses/index.html	(from https://www.classcentral.com/)
20:31:24	542422/542422	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:22%20GMT	https://www.classcentral.com/lists	D:/AllStarsTaskL1/allstars/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
20:31:25	138521/138521	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:06:14%20GMT	https://www.classcentral.com/report/review-exploratory-data-analysis-matlab/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/review-exploratory-data-analysis-matlab/index.html	(from https://www.classcentral.com/)
20:31:25	500601/500601	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:23%20GMT	https://www.classcentral.com/signup	D:/AllStarsTaskL1/allstars/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
20:31:26	497211/497211	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:24%20GMT	https://www.classcentral.com/login	D:/AllStarsTaskL1/allstars/www.classcentral.com/login.html	(from https://www.classcentral.com/)
20:31:26	11362/11362	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2003:32:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=ab1fec484ae1d53fb9750018152aa0d9	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month-01b6a2.png	(from https://www.classcentral.com/)
20:31:27	8111/8111	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:26%20GMT	https://www.classcentral.com/course/swayam-functional-foods-and-nutraceuticals-14069	D:/AllStarsTaskL1/allstars/www.classcentral.com/course/swayam-functional-foods-and-nutraceuticals-14069	(from https://www.classcentral.com/)
20:31:28	718536/718536	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:26%20GMT	https://www.classcentral.com/course/edx-circuits-and-electronics-1-basic-circuit-analysis-444	D:/AllStarsTaskL1/allstars/www.classcentral.com/course/edx-circuits-and-electronics-1-basic-circuit-analysis-444.html	(from https://www.classcentral.com/)
20:31:28	8119/8119	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:31:26%20GMT	https://www.classcentral.com/course/edx-mechanical-ventilation-for-covid-19-19347	D:/AllStarsTaskL1/allstars/www.classcentral.com/course/edx-mechanical-ventilation-for-covid-19-19347	(from https://www.classcentral.com/)
20:31:28	260/260	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2021:47:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
20:31:29	568689/568689	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:27%20GMT	https://www.classcentral.com/help/moocs	D:/AllStarsTaskL1/allstars/www.classcentral.com/help/moocs.html	(from https://www.classcentral.com/)
20:31:29	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
20:31:30	249/249	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2010:02:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
20:31:31	212/212	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2015:39:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
20:31:32	775853/775853	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:29%20GMT	https://www.classcentral.com/university/stanford	D:/AllStarsTaskL1/allstars/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
20:31:32	186/186	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2007:27:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
20:31:33	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2008:52:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
20:31:33	772807/772807	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:31%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	D:/AllStarsTaskL1/allstars/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
20:31:37	802048/802048	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:31:34%20GMT	https://www.classcentral.com/university/mit	D:/AllStarsTaskL1/allstars/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
